CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION,TIME_24HR
BSIU2174436,HLL,10/6/2024 17:10,10/6/2024,Sunday,5:10:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,17:10:00
HAMU1916950,HLL,10/6/2024 17:11,10/6/2024,Sunday,5:11:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,17:11:00
TCNU7549174,HLL,10/6/2024 17:10,10/6/2024,Sunday,5:10:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,17:10:00
HLXU1237745,HLL,10/6/2024 17:10,10/6/2024,Sunday,5:10:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,17:10:00
TEMU7943207,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:10:00
TIIU4454412,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:10:00
GCXU5052777,HMM,10/7/2024 8:15,10/7/2024,Monday,8:15:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,08:15:00
GAOU6769919,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:10:00
TLLU8816511,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:10:00
REGU5115762,RCL,10/7/2024 10:01,10/7/2024,Monday,10:01:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:01:00
TXGU5412098,RCL,10/7/2024 10:01,10/7/2024,Monday,10:01:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:01:00
TLLU8858878,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:10:00
TDRU3111550,OLES,10/7/2024 17:26,10/7/2024,Monday,5:26:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,17:26:00
ESDU4053607,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,22:07:00
SEKU6341986,NOS,10/7/2024 10:54,10/7/2024,Monday,10:54:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:54:00
TRHU8643086,CMA,10/7/2024 17:06,10/7/2024,Monday,5:06:00,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,T/S,Transhipment,17:06:00
FFAU4000336,KMTC,10/7/2024 16:41,10/7/2024,Monday,4:41:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:41:00
ESDU2206266,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,22:07:00
ESDU1230648,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
TCKU2226636,ZMS,10/7/2024 14:54,10/7/2024,Monday,2:54:00,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty,14:54:00
ESDU4074678,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4147630,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1283020,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1282810,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
TRHU8007171,CMA,10/7/2024 16:49,10/7/2024,Monday,4:49:00,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,T/S,Transhipment,16:49:00
TGHU9101318,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESPU8039081,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1261905,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1219119,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4251177,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4161704,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4083279,ESL,10/7/2024 22:06,10/7/2024,Monday,10:06:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:06:00
ESDU4249729,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1322472,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1301269,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4025354,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
GAOU6132957,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
SEGU4329755,RCL,10/7/2024 15:10,10/7/2024,Monday,3:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,15:10:00
TCNU9778098,ESL,10/7/2024 22:06,10/7/2024,Monday,10:06:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:06:00
DRYU9885895,ESL,10/7/2024 22:06,10/7/2024,Monday,10:06:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:06:00
TGHU8882284,ESL,10/7/2024 22:06,10/7/2024,Monday,10:06:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:06:00
TGHU8647428,ESL,10/7/2024 22:06,10/7/2024,Monday,10:06:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:06:00
ESDU4017955,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU2209497,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4030535,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
DFSU7019906,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU1274081,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4027357,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
TGBU5920537,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
TCLU8434830,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4077609,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4089050,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU5002878,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4165799,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU7011740,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
ESDU4045793,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
TGHU9225366,ESL,10/7/2024 22:07,10/7/2024,Monday,10:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,22:07:00
TCNU4314833,CMA,10/7/2024 14:26,10/7/2024,Monday,2:26:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,14:26:00
GAOU2477040,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:10:00
GAOU6960355,TSLINE,10/7/2024 9:10,10/7/2024,Monday,9:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:10:00
SKLU1985599,HSC,10/8/2024 11:31,10/8/2024,Tuesday,11:31:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,11:31:00
BMOU8203053,KMTC,10/8/2024 9:19,10/8/2024,Tuesday,9:19:00,AM,REF,Refrigerated,22R1,20,8'6'',8,Refrigerated and Heated,No,MT,Empty,09:19:00
REGU5125328,RCL,10/8/2024 16:10,10/8/2024,Tuesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
TRHU2334048,UFC,10/8/2024 14:57,10/8/2024,Tuesday,2:57:00,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty,14:57:00
CAIU7070315,CUL,10/8/2024 15:04,10/8/2024,Tuesday,3:04:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,15:04:00
FFAU4902259,CUL,10/8/2024 10:39,10/8/2024,Tuesday,10:39:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:39:00
BEAU4099460,CMA,10/8/2024 10:39,10/8/2024,Tuesday,10:39:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:39:00
SEGU9789373,TSLINE,10/8/2024 10:49,10/8/2024,Tuesday,10:49:00,AM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,MT,Empty,10:49:00
BAXU5062287,BAX,10/8/2024 10:53,10/8/2024,Tuesday,10:53:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:53:00
BMOU8202740,KMTC,10/8/2024 9:19,10/8/2024,Tuesday,9:19:00,AM,REF,Refrigerated,22R1,20,8'6'',8,Refrigerated and Heated,No,MT,Empty,09:19:00
SKHU9109059,HSC,10/8/2024 11:31,10/8/2024,Tuesday,11:31:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:31:00
SKLU0738085,HSC,10/8/2024 11:31,10/8/2024,Tuesday,11:31:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,11:31:00
YMLU3089823,ASLSHP,10/8/2024 12:14,10/8/2024,Tuesday,12:14:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,12:14:00
HALU2090961,HSC,10/8/2024 11:31,10/8/2024,Tuesday,11:31:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,11:31:00
SEGU9329547,RCL,10/8/2024 16:10,10/8/2024,Tuesday,4:10:00,PM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,MT,Empty,16:10:00
CIPU5136770,RCL,10/8/2024 10:39,10/8/2024,Tuesday,10:39:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:39:00
REGU5146594,RCL,10/8/2024 16:10,10/8/2024,Tuesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
TCNU7270702,MSK,10/8/2024 7:18,10/8/2024,Tuesday,7:18:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,07:18:00
PMLU2028589,LOTUS,10/8/2024 10:56,10/8/2024,Tuesday,10:56:00,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty,10:56:00
REGU3267067,RCL,10/8/2024 16:10,10/8/2024,Tuesday,4:10:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:10:00
TEMU0415492,KMTC,10/8/2024 9:20,10/8/2024,Tuesday,9:20:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,09:20:00
TEMU0390603,KMTC,10/8/2024 9:20,10/8/2024,Tuesday,9:20:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,09:20:00
REGU5137930,RCL,10/8/2024 11:36,10/8/2024,Tuesday,11:36:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:36:00
CXDU2290086,RCL,10/8/2024 11:34,10/8/2024,Tuesday,11:34:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,11:34:00
FFAU1190802,CUL,10/8/2024 15:04,10/8/2024,Tuesday,3:04:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,15:04:00
FTAU1063580,KMTC,10/8/2024 9:19,10/8/2024,Tuesday,9:19:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,09:19:00
MAEU4637550,MSK,10/8/2024 7:19,10/8/2024,Tuesday,7:19:00,AM,OT,Open Top,22U1,20,8'6'',8,Ventilated,No,MT,Empty,07:19:00
HALU2364506,HSC,10/8/2024 11:31,10/8/2024,Tuesday,11:31:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,11:31:00
SEKU9189692,WHD,10/9/2024 10:51,10/9/2024,Wednesday,10:51:00,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,10:51:00
FSCU5783459,MSL,10/9/2024 16:04,10/9/2024,Wednesday,4:04:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,16:04:00
SKLU2414871,SMMC,10/9/2024 21:03,10/9/2024,Wednesday,9:03:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,21:03:00
TGBU8535149,RCL,10/9/2024 10:34,10/9/2024,Wednesday,10:34:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:34:00
BSIU9214886,IGML,10/9/2024 17:29,10/9/2024,Wednesday,5:29:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service,17:29:00
OTPU6522282,UFC,10/9/2024 18:54,10/9/2024,Wednesday,6:54:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,18:54:00
MSMU7852730,MSL,10/9/2024 16:05,10/9/2024,Wednesday,4:05:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service,16:05:00
MRKU6935458,MSK,10/9/2024 19:51,10/9/2024,Wednesday,7:51:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,19:51:00
PCIU8185826,BARCO,10/9/2024 16:14,10/9/2024,Wednesday,4:14:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,16:14:00
TEMU2111565,MSL,10/9/2024 17:56,10/9/2024,Wednesday,5:56:00,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty,17:56:00
MEDU9456632,MSL,10/9/2024 17:29,10/9/2024,Wednesday,5:29:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,17:29:00
MSMU5696536,MSL,10/9/2024 17:57,10/9/2024,Wednesday,5:57:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,17:57:00
FSCU8804750,CMA,10/9/2024 12:47,10/9/2024,Wednesday,12:47:00,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty,12:47:00
TLLU4490242,CMA,10/9/2024 12:46,10/9/2024,Wednesday,12:46:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,12:46:00
TEMU5927742,SMMC,10/9/2024 21:03,10/9/2024,Wednesday,9:03:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,21:03:00
FBIU5324253,WHD,10/9/2024 10:51,10/9/2024,Wednesday,10:51:00,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,10:51:00
TGBU6834855,CMA,10/9/2024 9:40,10/9/2024,Wednesday,9:40:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,09:40:00
OTPU6521922,UFC,10/9/2024 18:54,10/9/2024,Wednesday,6:54:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,18:54:00
FYCU7210361,MXL,10/10/2024 17:44,10/10/2024,Thursday,5:44:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,17:44:00
CRSU9299877,LMT,10/10/2024 18:25,10/10/2024,Thursday,6:25:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,18:25:00
CAIU7936293,FSCS,10/10/2024 15:49,10/10/2024,Thursday,3:49:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,15:49:00
ONEU2152713,ONE,10/10/2024 9:49,10/10/2024,Thursday,9:49:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,09:49:00
MRSU5158438,MSK,10/10/2024 13:41,10/10/2024,Thursday,1:41:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,13:41:00
TRHU8157124,CMA,10/10/2024 11:14,10/10/2024,Thursday,11:14:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,11:14:00
CXDU1060659,LMT,10/10/2024 18:25,10/10/2024,Thursday,6:25:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,18:25:00
SEGU6574155,LMT,10/10/2024 18:25,10/10/2024,Thursday,6:25:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,18:25:00
SUDU6248159,MSK,10/11/2024 17:35,10/11/2024,Friday,5:35:00,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,17:35:00
UETU6379439,HLL,10/11/2024 10:45,10/11/2024,Friday,10:45:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:45:00
DOLU4007972,DSL,10/11/2024 7:06,10/11/2024,Friday,7:06:00,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service,07:06:00
CULU1932654,SEAL,10/11/2024 22:02,10/11/2024,Friday,10:02:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,22:02:00
CMAU3092448,CMA,10/11/2024 10:33,10/11/2024,Friday,10:33:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,10:33:00
TRHU2241705,CMA,10/11/2024 10:32,10/11/2024,Friday,10:32:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,10:32:00
CMAU0150474,CMA,10/11/2024 10:33,10/11/2024,Friday,10:33:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,10:33:00
BMOU1074910,SEAL,10/11/2024 22:02,10/11/2024,Friday,10:02:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,22:02:00
BSIU3177722,WHD,10/11/2024 15:14,10/11/2024,Friday,3:14:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,15:14:00
PCIU3176550,GCSL,10/11/2024 11:54,10/11/2024,Friday,11:54:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,11:54:00
MEDU1032427,GCSL,10/11/2024 11:54,10/11/2024,Friday,11:54:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,11:54:00
ECMU8138919,CMA,10/11/2024 10:16,10/11/2024,Friday,10:16:00,AM,HC,High Cubed,L5G1,45,9'6'',8,No Ventilation,No,MT,Empty,10:16:00
CMAU2478328,CMA,10/11/2024 10:16,10/11/2024,Friday,10:16:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,10:16:00
TRHU8454159,CMA,10/11/2024 16:46,10/11/2024,Friday,4:46:00,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,T/S,Transhipment,16:46:00
TLLU7867556,CMA,10/11/2024 10:16,10/11/2024,Friday,10:16:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,10:16:00
FCIU3223477,GCLL,10/11/2024 18:28,10/11/2024,Friday,6:28:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,18:28:00
CBHU3538650,GCLL,10/11/2024 18:28,10/11/2024,Friday,6:28:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,18:28:00
TRHU8286728,CMA,10/11/2024 16:46,10/11/2024,Friday,4:46:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,16:46:00
CBHU8199863,OVAN,10/11/2024 18:27,10/11/2024,Friday,6:27:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,18:27:00
MSCU6991840,NVSL,10/12/2024 9:07,10/12/2024,Saturday,9:07:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,09:07:00
TCKU2988673,HMSL,10/12/2024 23:58,10/12/2024,Saturday,11:58:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,23:58:00
HMMU9021318,DSL,10/12/2024 14:40,10/12/2024,Saturday,2:40:00,PM,HC,High Cubed,9500,40,9'6'',8,Thermal,No,EXP,Export Service,14:40:00
TEMU8008127,DSL,10/12/2024 14:40,10/12/2024,Saturday,2:40:00,PM,HC,High Cubed,9500,40,9'6'',8,Thermal,No,EXP,Export Service,14:40:00
IGAU0221890,SMMC,10/13/2024 10:37,10/13/2024,Sunday,10:37:00,AM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,MT,Empty,10:37:00
IGAU0222160,SMMC,10/13/2024 10:37,10/13/2024,Sunday,10:37:00,AM,TNK,Tank,22T1,20,8'6'',8,Pressurized,No,MT,Empty,10:37:00
IGAU0220532,SMMC,10/13/2024 10:42,10/13/2024,Sunday,10:42:00,AM,TNK,Tank,22T6,20,8'6'',8,Pressurized,No,MT,Empty,10:42:00
IGAU0222345,SMMC,10/13/2024 10:42,10/13/2024,Sunday,10:42:00,AM,TNK,Tank,22T3,20,8'6'',8,Pressurized,No,MT,Empty,10:42:00
IGAU0222957,SMMC,10/13/2024 11:01,10/13/2024,Sunday,11:01:00,AM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,MT,Empty,11:01:00
IGAU0222237,SMMC,10/13/2024 11:01,10/13/2024,Sunday,11:01:00,AM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,MT,Empty,11:01:00
GTFU1004678,SMMC,10/13/2024 12:59,10/13/2024,Sunday,12:59:00,PM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,MT,Empty,12:59:00
IGAU0221565,SMMC,10/13/2024 12:59,10/13/2024,Sunday,12:59:00,PM,TNK,Tank,2270,20,8'6'',8,Pressurized,No,MT,Empty,12:59:00
CMAU9778456,CMA,10/13/2024 16:34,10/13/2024,Sunday,4:34:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,16:34:00
TCLU2520606,MSK,10/13/2024 16:46,10/13/2024,Sunday,4:46:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,16:46:00
HLXU5378295,HLL,10/14/2024 10:05,10/14/2024,Monday,10:05:00,AM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,EXP,Export Service,10:05:00
SEGU9314845,ONE,10/14/2024 8:57,10/14/2024,Monday,8:57:00,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty,08:57:00
CMAU0347592,CMA,10/14/2024 11:41,10/14/2024,Monday,11:41:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,11:41:00
TCLU2893359,CMA,10/14/2024 11:41,10/14/2024,Monday,11:41:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment,11:41:00
TGBU4449211,ONE,10/14/2024 8:57,10/14/2024,Monday,8:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,08:57:00
ONEU5395208,ONE,10/14/2024 8:57,10/14/2024,Monday,8:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,08:57:00
GCXU2407662,HLL,10/15/2024 10:40,10/15/2024,Tuesday,10:40:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,10:40:00
HLXU8691019,HLL,10/15/2024 10:40,10/15/2024,Tuesday,10:40:00,AM,OS,Open Side,45P8,40,9'6'',8,Ventilated,No,MT,Empty,10:40:00
